time,density,kinetic_energy,fluid_viscosity,boundary_viscosity,fluid_depth,rest_density_grid_spacing,smoothing_length,rest_density,time_step_size,solver_iterations,relaxation_factor,time_step_wall_clock_time,predicted_density_error
7.38,900.5599061206461,197.80960953508654,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.020152857,0.0652068928212587
7.390000000000001,900.5890252422561,196.02842036597886,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.01553207,0.0687298428453489
7.4,900.6202738529836,194.93940364359585,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.014459604,0.07209898613686896
7.41,900.6504526985971,194.56630273528475,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.014711965,0.07513910558653575
7.42,900.6775637286455,194.83133504860243,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.013287967,0.07762886718652562
7.43,900.700676716792,195.88344945282753,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.013610048,0.07969859160307655
7.44,900.7198470928274,197.5586666239481,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.014521174,0.08141188314758227
7.45,900.7356223249193,199.6638163140339,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.013636739,0.08289991832953676
7.46,900.7489763112251,201.57276639458087,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.013562629,0.08380031006360768
7.47,900.757591918621,203.82142230352798,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.014989297,0.08410149125617201
7.48,900.7593988558482,206.02058606892714,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.013557429,0.08342019533724312
7.49,900.7540216282574,207.92147497213134,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.013643519,0.08204282271174944
7.5,900.7412977796389,209.1541235507422,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.014329343,0.07966936504122185
7.51,900.7200313830411,210.09417823062572,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.01385726,0.07662996718368181
7.5200000000000005,900.6919582516591,210.3575713851493,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.013403728,0.07294720417576427
7.53,900.659379358377,209.87473268557696,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.014581405,0.06916226644158815
7.54,900.6256220633061,208.93050278656267,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.014140862,0.06572994526467899
7.55,900.5945092983246,207.5370908478097,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.013322767,0.0629747479496758
7.5600000000000005,900.5687165101662,205.96072517981744,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.015295538,0.06085375564891843
7.57,900.5506173650343,204.11992455404518,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.015097098,0.05992118510926034
7.58,900.5418755746048,202.22308373725156,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.013966721,0.05990761869930082
7.59,900.5422540219,200.47841833427995,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.014479454,0.06082727291991767
7.6000000000000005,900.55030275681,198.93372285299856,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.013167777,0.06249936195147393
7.61,900.564873382439,197.61727023141387,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.013609898,0.06466431849787686
7.62,900.5844053010424,196.54790286708126,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.014668025,0.06722280372530651
7.63,900.6073587958657,195.75066355462485,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.01374381,0.06998037159965652
7.640000000000001,900.6320984571911,195.235449160204,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.013673429,0.0727672705265583
7.65,900.6570931253593,194.9916342991538,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.014253463,0.07537777477486594
7.66,900.6806643826187,194.99379193481911,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.013516779,0.07771435195048085
7.67,900.7017920419204,195.20144141740118,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.013271337,0.07970550555870981
7.68,900.7197110464406,195.6326616201827,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.014788506,0.0813810632232492
7.69,900.7347538737413,196.1610695051496,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.013447778,0.08261819659481741
7.7,900.7461198712257,197.0228570238821,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.014118182,0.08349144203079778
7.71,900.7544231722146,198.17518444569677,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.014973097,0.08415563673551707
7.72,900.7607761340129,199.56495767119776,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.013464688,0.08475643119417337
7.73,900.7659840071974,201.05268543164087,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.014233242,0.08517614847949112
7.74,900.7701473441115,202.69172872394418,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.015034137,0.08555385587585516
7.75,900.7728991455585,204.4223940508835,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.01369351,0.0854906640189721
7.76,900.7731771598986,206.18275600594106,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.013144596,0.08518504608679825
7.7700000000000005,900.770064654019,207.79788463486057,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.014457844,0.08426297537254376
7.78,900.7617765951841,209.2856595630223,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.013912781,0.08265170868720598
7.79,900.7472835844504,210.49849958304222,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.013185177,0.08038909376597948
7.8,900.7263128775053,211.32649978589797,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.014627155,0.07754445607223752
7.8100000000000005,900.7000323712426,211.52250621450347,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.013614429,0.07398530863718046
7.82,900.6684985996803,211.4124610349806,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.013320217,0.07029715895372203
7.83,900.6352248716471,210.61627462826868,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.014406594,0.06671104972267941
7.84,900.6034541163382,209.3477198938055,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.013283517,0.06369399140347896
7.8500000000000005,900.5764193732313,207.70414039139655,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.013500169,0.06151168371320283
7.86,900.5567614257958,205.8507660373183,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.014196613,0.060253307575225956
7.87,900.5458435029764,203.92478563667478,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.013126347,0.06007453942871052
7.88,900.5442336480237,202.05276440091976,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.013270527,0.0609602528136393
7.890000000000001,900.5520311958649,200.29398070862234,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.015160618,0.06282971600929596
7.9,900.5683902240081,198.6924652177295,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.013047445,0.0655639856957091
7.91,900.5916383304124,197.31236776411845,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.013281347,0.06860981959948778
7.92,900.6196395397236,196.26164157458925,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.014499314,0.07203807179232634
7.930000000000001,900.6504225536453,195.52969376894993,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.013193886,0.0755889352804777
7.94,900.6817294508867,195.200722913127,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.013410678,0.07869698446817083
7.95,900.7102120668433,195.63041429929876,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.014243962,0.08129149177854456
7.96,900.7335908665785,196.71536563795138,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.012787584,0.08311700054496736
7.97,900.7501119341428,198.4073527417954,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.012990135,0.08426140405475101
7.98,900.7597720648038,200.25194477414155,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.014998447,0.08436690679503976
7.99,900.7615907596894,202.43412022910633,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.013260617,0.08369952366388765
8.0,900.7560806249417,204.64595577483198,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.014310213,0.08261768675455171
8.01,900.7452391743844,206.46746648997163,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.014674445,0.08085636389516654
8.02,900.7308927842669,207.55434800635143,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.013505269,0.07913906463098924
8.03,900.7154009818073,207.9309264279557,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.013169296,0.0773728781278635
8.040000000000001,900.6997202454248,207.8035172539212,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.015221059,0.07592241191053199
8.05,900.6862650010949,206.92512640990395,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.014189432,0.07456367475787092
8.06,900.674581005951,205.85786782399012,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.013292437,0.07347811564557143
8.07,900.6643850538551,204.64698909451616,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.014764476,0.07246232554258047
8.08,900.6551950950342,203.27105044608288,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.014028652,0.07144414085936736
8.09,900.6457488266326,201.95547856124247,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.01378,0.07038918166724051
8.1,900.6359713572978,200.664536335843,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.016692927,0.06933120069945774
8.11,900.6262496421512,199.43364179790802,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.013711799,0.06833974012934202
8.120000000000001,900.6174478308916,198.2884215031529,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.013258807,0.06758099738847276
8.13,900.6107504422833,197.26990451118365,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.014114662,0.06718278948345222
8.14,900.6071589043712,196.44047127263113,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.013632139,0.06729003504995276
8.15,900.6075045450273,195.64419812030064,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.013215406,0.06764928601459858
8.16,900.6114953895732,195.29314686945713,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.014474114,0.06850260464936375
8.17,900.6190763042825,195.15086217496207,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.014450603,0.06960328815927011
8.18,900.6290406025254,195.24786774386823,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.013062756,0.07080133182442783
8.19,900.6399463331194,195.5701984729577,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.014285262,0.07216990100507091
8.2,900.6507949769848,196.0375936975614,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.014241983,0.07297223457410647
8.21,900.6590905529499,196.56052948484265,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.015041708,0.07350600270793664
8.22,900.6639724717404,197.05978956142283,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.015239349,0.0736317471619251
8.23,900.6651462617486,197.46285171107436,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.013386418,0.0735033998075125
8.24,900.663915429477,197.6890808155754,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.014434294,0.07316977256228259
8.25,900.6613225924797,197.86398141689747,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.014835967,0.07293800728892526
8.26,900.6592413344054,197.9144157496714,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.014085912,0.07285499894992765
8.27,900.658972451785,197.98774652922262,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.014429733,0.07308435480087719
8.28,900.6606007263439,197.6160822384848,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.015359239,0.07358524335616666
8.290000000000001,900.6644442073463,197.32809820064818,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.01385216,0.07417897809324565
8.3,900.6680602008464,197.00765155902582,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.01381204,0.07436335188379575
8.31,900.6709981955158,196.78100703746696,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.016347845,0.07444301021102884
8.32,900.6721253317638,196.68169006011982,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.013617619,0.07432672902808622
8.33,900.6712583034287,196.63084187257394,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.013402308,0.07402467243278846
8.34,900.6687977517136,196.55772771132013,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.015096118,0.07366911346170628
8.35,900.6657275390836,196.38097769091553,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.013964811,0.07337306018448314
8.36,900.6633419341532,196.04181259604397,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.014452124,0.07336652306318985
8.370000000000001,900.6631302486052,195.4392764885909,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.015170258,0.07360840494226983
8.38,900.665370718348,194.80459533264835,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.015169998,0.07419672168498634
8.39,900.6708141189555,194.19834777729727,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.013463318,0.07524519091825486
8.4,900.6800524428282,193.74216584267148,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.01542943,0.07654774523414429
8.41,900.6913284000681,193.5389563359854,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.014028762,0.07797629050635965
8.42,900.704089846709,193.6639281993849,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.016353185,0.07947372963873413
8.43,900.7174262374588,194.21825067675653,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.015775092,0.08092425044277866
8.44,900.7300405561318,195.20196307460265,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.013678799,0.08201543659911503
8.45,900.7400440927315,196.65520496626587,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.013980131,0.08259930029323449
8.46,900.7453529082175,198.4605855816276,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.014613905,0.08255400106508085
8.47,900.7449350742291,200.12767413251575,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.013490538,0.0817153372976798
8.48,900.7374663007072,201.74675317828707,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.014580234,0.08006874085329278
8.49,900.7230407295356,203.1100498671449,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.01544705,0.07815193314611371
8.5,900.7058618615777,203.65914209819456,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.013579749,0.07608391632248769
8.51,900.6862888618991,204.10082052384664,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.014053732,0.07362194777423176
8.52,900.6655461457099,204.16656418826696,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.015263199,0.0714471269360004
8.53,900.6460611685982,203.97684472689957,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.01367341,0.06961016704469626
8.540000000000001,900.6296370288316,203.45732724870325,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.013841911,0.06820236507094846
8.55,900.6169018713725,203.00326559360852,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.015809382,0.06727023939086715
8.56,900.6083152983853,202.3061151612391,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.013311277,0.06681352090956941
8.57,900.6038015640972,201.51357971037143,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.014180412,0.06673986551389771
8.58,900.6034931285744,200.6855318914202,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.015419459,0.06726602564417301
8.59,900.6081805840414,199.56530240565377,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.013879931,0.06852746671756801
8.6,900.619203311575,198.56634440706353,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.014099201,0.07047446669022323
8.61,900.6362725310508,197.7388195397164,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.015614461,0.07298109400694706
8.620000000000001,900.6597473129166,196.9695798273645,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.014049462,0.07604136557224828
8.63,900.687248870128,196.52884345473396,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.014604525,0.07958210183412408
8.64,900.7192073238974,196.0961121841089,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.015238528,0.08303652034492841
8.65,900.7495535627643,196.3450682887696,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.014324773,0.08595043303609322
8.66,900.7759435412465,197.1152938347509,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.01380677,0.08813379794664947
8.67,900.7955226639783,198.38618459135705,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.015300488,0.08930777484077175
8.68,900.8060935687604,200.03419887156,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.014119772,0.08933441152449596
8.69,900.8058036057419,202.02709996464972,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.013544188,0.08795672282946704
8.700000000000001,900.7937772359362,204.213169597792,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.016003143,0.08532096633093568
8.71,900.7705940918141,206.18714242664464,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.013671819,0.08171910968831936
8.72,900.738216113359,207.64438936622872,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.01392293,0.07736647260807933
8.73,900.6993340972016,208.3396678050181,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.016196544,0.07269280208054213
8.74,900.6578668930237,208.28327188042365,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.013953521,0.06824408734652726
8.75,900.6180091975979,207.35971190491478,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.01381973,0.06442788418395888
8.76,900.5837929910805,205.8917136898274,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.015299689,0.06155301546738207
8.77,900.557418770914,204.11263980105727,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.01379411,0.059701587161866465
8.78,900.5408938722973,202.20389429684514,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.014323513,0.05909351373828711
8.790000000000001,900.5352810865643,200.33110234545552,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.014707786,0.059673769523971514
8.8,900.5400759444531,198.64130972796522,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.014101552,0.06118817794511117
8.81,900.5536062696274,197.23105311846115,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.013623579,0.06344365333862384
8.82,900.5737205057198,196.12894419609907,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.015326829,0.06617559050981023
8.83,900.5979441234624,195.3422069017818,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.014248913,0.06906726530708425
8.84,900.6237227604182,194.8283946698193,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.013412418,0.07194385062591482
8.85,900.6491390403612,194.60859543295285,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.014667455,0.07473725710001555
8.86,900.6732737868444,194.30936289340676,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.014918886,0.07682652576307153
8.870000000000001,900.6932940926837,194.53097646783766,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.013568099,0.07852405516452249
8.88,900.7087479928498,195.01416519422256,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.015297679,0.07970358498607943
8.89,900.7194110450286,195.68445495189545,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.014114872,0.08035691762548582
8.9,900.7250388168968,196.3864797137769,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.013542029,0.08030662586103343
8.91,900.7250512301126,197.22556042938075,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.014742336,0.07970315058768046
8.92,900.7194566609999,198.04267344731673,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.014161412,0.07845841750017762
8.93,900.7085711507094,198.8459139988627,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.014660275,0.07686349338736191
8.94,900.6939731378051,199.46736669193942,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.01545643,0.07489969232256849
8.950000000000001,900.6768219539717,199.8837903715354,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.013395917,0.07293308276851303
8.96,900.6588707696842,200.04350397941036,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.014661585,0.07110910491251296
8.97,900.6424859771739,199.7850314213834,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.015878952,0.06969918435567725
8.98,900.6300322446054,199.3437966161302,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.012860024,0.06900346845577492
8.99,900.6230817969459,198.82473616006553,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.014104822,0.06885895404158164
9.0,900.6220202801454,198.3869737137867,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.015229918,0.06933215453264892
9.01,900.6262551288628,198.17496287600954,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.013750459,0.07037474455122604
9.02,900.6354236707776,197.84436550300248,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.01371844,0.07168260756299265
9.03,900.646967384891,198.0926175203908,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.015257298,0.07302253463004534
9.040000000000001,900.6588876044634,198.55237617132352,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.01378845,0.07418860472509682
9.05,900.6691242487988,199.27698690821651,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.014435894,0.07501240830443046
9.06,900.6761672018645,200.17418761849672,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.015102198,0.07562923513444093
9.07,900.6808516431839,201.01133618200126,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.01376922,0.07561923419505161
9.08,900.6816440680528,201.8768492638467,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.014419073,0.07530061487238197
9.09,900.6790378363272,202.586813011233,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.014698725,0.07477445941063289
9.1,900.6743926631486,202.94565191625324,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.013384038,0.07432131877498362
9.11,900.6695759084678,202.78042524371494,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.01363174,0.07369400060378463
9.120000000000001,900.664781384116,202.37508030028135,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.01541021,0.07313634776521598
9.13,900.6595208908748,202.00342326595145,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.014029332,0.07258769077886812
9.14,900.6550284256903,201.5718357374367,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.014426163,0.0722371716979307
9.15,900.6519216408748,201.13200861671396,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.015360969,0.07210114947356251
9.16,900.6507603966265,200.72744704142542,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.013669059,0.07227443206637323
9.17,900.6518552705895,200.38194033828017,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.014067671,0.07262606546578668
9.18,900.6553751659787,200.29848136948542,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.015044007,0.07330404886672644
9.19,900.6616322330576,200.472188354865,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.01372382,0.0743274108455051
9.200000000000001,900.6709159342242,200.8746553322594,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.01379739,0.0757194469501542
9.21,900.6834810011771,201.34565658599715,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.014604035,0.07737074471200592
9.22,900.6986872823885,202.04471795514732,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.01380061,0.07931920218312731
9.23,900.7159733093899,202.92175811135849,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.013350078,0.08137576470604688
9.24,900.7346587252806,203.951579774606,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.016969628,0.08338992316004301
9.25,900.7528556200282,205.10296112494106,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.01375644,0.08518315270702265
9.26,900.7688179740954,206.2808589275672,0.2,0.2,20.249999999999996,0.8,0.8,900.0,0.01,10,0.6,0.01381567,0.0864863615584932
